,client_hello_pkt,destination_ip,destination_port,ja3,ja3_digest,source_ip,source_port,timestamp
0,16030100610100005d03015e555c73ea33aca440034753c0d930ac802aa3865b20daefcc8c2d7cad7fe43720229a80ac036d639d61f6236e42a9e227968a99cd314b463ae75b0eb180bfeb9e001600040005000a000900640062000300060013001200630100,115.159.156.123,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.115.24,1038,53730.940409
0,16030000610100005d03005e56b91bac88ca9e1703204215c0f6f74770818fbf0a0b8697162c8dde0e888f2094035ee062c419eae4cb7b8790f50319cb740acf1b970bcc484de5df91f9c515001600040005000a000900640062000300060013001200630100,106.120.159.126,443,"768,4-5-10-9-100-98-3-6-19-18-99,,,",35ed9d26feeb821f643139efe2a9a459,192.168.115.69,1044,53755.015263
0,16030000610100005d03005ecbf2d6230a1ddd43b0687f65722d36c394315f9a27e91d53fa7230d03fa20020f6cc317800c08f67df02635fa81a81f1b31bc44cd80de21458db5f045424882a001600040005000a000900640062000300060013001200630100,220.181.107.181,443,"768,4-5-10-9-100-98-3-6-19-18-99,,,",35ed9d26feeb821f643139efe2a9a459,192.168.115.9,1041,53712.853315
0,16030100610100005d03015e55a4abdb309cd8d8cd8d2fa9f11c780a037bf0c34589344f386904e4a2384f207190cbac0955651487ecdf5ecb70454e8d1b545457adcb4c5558fea8a0c4c998001600040005000a000900640062000300060013001200630100,129.121.16.215,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.116.111,1036,53798.922687
0,16030100610100005d03015ea6f0edb37a12ca138d93c7f01347eb703b2d611cee660e900dd13fe6ebdd6220e88e10620c16308f6d70a8823970426722f1546041cf36dedb10e790b22e9d82001600040005000a000900640062000300060013001200630100,101.226.233.172,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.116.117,1035,53724.633136
0,16030300a5010000a103035e558ff001361ff64c9261789418056e33ff6b57e289429d94f913cb11a9cd2100002a003c002f003d00350005000ac027c013c014c02bc023c02cc024c009c00a00400032006a0038001300040100004eff0100010000000021001f00001c6163756974652e626c6f622e636f72652e77696e646f77732e6e6574000a0006000400170018000b00020100000d0010000e0401050102010403050302030202,52.239.130.132,443,"771,60-47-61-53-5-10-49191-49171-49172-49195-49187-49196-49188-49161-49162-64-50-106-56-19-4,65281-0-10-11-13,23-24,0",4d7a28d6f2263ed61de88ca66eb011e3,192.168.116.193,49177,1582692521.760169
0,16030100610100005d03015ecfd449262c83f1e9ba45fa6db582e3c79f775b0631aead60a7a1f229e3485820b462967106abcf7092261161efed489ea4f56fcc2202314db4d0778a36ffbf4d001600040005000a000900640062000300060013001200630100,13.249.155.134,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.117.11,1047,53743.470577
0,16030100610100005d03015e55b2c50264ec084c46ae487980810c2e70dbbdd72d2c027f4b3f2a15eb2dc220aba595b3391e698ecb27b2d8d732e56572308a02c6db1c1c9be5af217dde112f001600040005000a000900640062000300060013001200630100,180.101.49.11,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.117.149,1050,53734.767375
0,16030100410100003d03015e58b6d1f30f3e78b29a1c581ddea688eb8b701eb58a53f3d4793329d5f2378700001600040005000a000900640062000300060013001200630100,104.87.4.175,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.118.102,1034,53727.727005
0,16030100610100005d03015e7bdc24fca8d5e0939f20f943b85739ea880c6323cfa53b2a184d8511850c242072553be1e4f1602a948e800a73fb95bb9e3125da314f91674594e52cffe5e8b7001600040005000a000900640062000300060013001200630100,220.181.38.150,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.118.109,1042,53724.1817
0,16030100410100003d03015e5710f5a5b5cff2437bf3ffd78d587b01508f12f3e25efe2ef1fbce9cbc793b00001600040005000a000900640062000300060013001200630100,156.234.43.65,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.118.150,1045,53816.458533
0,16030100610100005d03015e7e4172982ca74d9583f8493df40b2d29b1845a4102b074c531cbf67e5c499c206690dd618f908dc474a4e81b138f39975d433b16a95c86e0734b0a24e8c7540c001600040005000a000900640062000300060013001200630100,220.181.38.150,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.118.183,1044,53716.596469
0,16030100410100003d03015ecc8d7d71daf8dcd0751a24321bebd44b54e19b0845960283b8eb382b7ffcae00001600040005000a000900640062000300060013001200630100,217.69.139.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.119.201,1033,53707.551539
0,16030100610100005d03015e7ba8ae700767494e291facac740e3cfc85df438f3c64962e745bb953abfb032057680410014e20b25fb33a1fe8736242af94cc396cba75d2054a44741618e3da001600040005000a000900640062000300060013001200630100,220.181.38.150,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.119.241,1040,53743.702454
0,16030100410100003d03015e7e3e61a385f80e7ec5d2f43c48bf4ba00cfccf899f0732f4639263c45faea400001600040005000a000900640062000300060013001200630100,94.100.180.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.119.6,1032,53704.647005
0,16030100410100003d03015ea5ef448cb92acb0587d468bff29f8f08df62267131b2b9774bea603e84f06700001600040005000a000900640062000300060013001200630100,94.100.180.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.12.30,1032,53730.6508
0,16030100610100005d03015ea5d93c0dd00f587acea92190aed1bfb8cb4aeeaf7fbc7a056e8907be61c3f320e2cfa5dd01c17e62b41e50b89cd66a172106cd6890dd4dcdd5ae79774a89cf02001600040005000a000900640062000300060013001200630100,148.251.123.41,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.12.34,1037,53757.670436
0,16030100610100005d03015e7c9919be2225f1fbd6f5fe8b5ff13d5b445a0c9f6a9549c9176e09441ffabb20bef511d573c8286a4f2494f1530c63e17473d27693cb90bd9759a21d46b90bae001600040005000a000900640062000300060013001200630100,180.101.49.12,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.120.59,1041,53749.441237
0,16030100410100003d03015e5931d807a703257ffc3ca10430bd934a8b8e9c74feef8761e59ee4bcdfccf000001600040005000a000900640062000300060013001200630100,94.100.180.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.121.214,1033,53703.081758
0,16030100610100005d03015e56ede2bc892a43c9ba21848e25314becbc7cd4eae17e9cd7ab8fa852e93e31205d12192fccd17e114107066a4e473f337b4702bd79d42517959ea47980fb9b83001600040005000a000900640062000300060013001200630100,185.212.128.64,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.121.37,1094,53872.631902
0,16030100410100003d03015e7cf6ba07a703257ffc3ca10430bd934a8b8e9c74feef8761e59ee4bcdfccf000001600040005000a000900640062000300060013001200630100,192.147.130.63,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.122.123,1033,53727.363233
0,16030100610100005d03015e7cde31d85c666b844b53027123e9fcee9c79a24a090594ebe3433bfa4f80ff2056fb7303567a8b0bcba303e8ab2aecdcb68778d764a2e1e4df94657c9f41a074001600040005000a000900640062000300060013001200630100,101.226.233.172,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.122.175,1035,53720.380071
